timestamp,model_name,scenario,test_samples,total_test_runtime_sec,per_sample_runtime_sec
2026-06-20 00:48:00,DNN (Deep_NV),b,1000,2.4429550170898438,0.0024429550170898436
2026-06-20 00:48:01,Est-Opt (OLS),b,1000,0.0016188621520996094,1.6188621520996094e-06
2026-06-20 00:48:04,KO,b,1000,0.11939382553100586,0.00011939382553100586
2026-06-20 01:06:19,KPQR,b,1000,197.32696723937988,0.19732696723937987
2026-06-20 01:06:20,LinearModel,b,1000,8.106231689453125e-06,8.106231689453126e-09
2026-06-20 01:06:21,LinearModel-L1,b,1000,1.0967254638671875e-05,1.0967254638671875e-08
2026-06-20 01:06:23,LinearModel-L2,b,1000,8.106231689453125e-06,8.106231689453126e-09
2026-06-20 01:06:24,Oracle,b,1000,0.001283884048461914,1.283884048461914e-06
2026-06-20 01:08:10,RKHS,b,1000,7.957026720046997,0.007957026720046997
2026-06-20 01:08:11,SAA,b,1000,0.028184890747070312,2.818489074707031e-05
2026-06-20 01:08:13,Minimax (Scarf),b,1000,0.0015299320220947266,1.5299320220947265e-06
